Country,Short_Country,Date,Short_Product,Product,Type,SOH,AMI,MOS,Note
Cote d'Ivoire,CIV,2018-08-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,4842.0,648.3333333333334,7.5,
Cote d'Ivoire,CIV,2018-09-30,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,4194.0,0.3333333333333333,12582.0,
Cote d'Ivoire,CIV,2018-09-30,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,3229.0,2819.666666666667,1.1,
Cote d'Ivoire,CIV,2018-09-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,27205.0,1975.0,13.8,
Cote d'Ivoire,CIV,2018-09-30,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,9.0,173.0,0.1,
Cote d'Ivoire,CIV,2018-09-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,351.0,158.3333333333333,2.2,
Cote d'Ivoire,CIV,2018-09-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,44000.0,0.0,,
Cote d'Ivoire,CIV,2018-09-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,88567.0,2036.666666666667,43.5,
Cote d'Ivoire,CIV,2018-09-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1734610.0,166374.3333333333,10.4,
Cote d'Ivoire,CIV,2018-09-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,163029.0,14472.33333333333,11.3,
Cote d'Ivoire,CIV,2018-09-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,60026.0,6413.666666666667,9.4,
Cote d'Ivoire,CIV,2018-09-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,128130.0,19257.66666666667,6.7,
Cote d'Ivoire,CIV,2018-09-30,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,0.0,26.33333333333333,0,
Cote d'Ivoire,CIV,2018-09-30,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,13251.0,821.3333333333334,16.1,
Cote d'Ivoire,CIV,2018-10-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,9635.0,59.33333333333334,162.4,
Cote d'Ivoire,CIV,2018-10-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,3135.0,2263.333333333333,1.4,
Cote d'Ivoire,CIV,2018-10-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,27423.0,1879.0,14.6,
Cote d'Ivoire,CIV,2018-10-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,43.0,178.3333333333333,0.2,
Cote d'Ivoire,CIV,2018-10-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,107.0,245.3333333333333,0.4,
Cote d'Ivoire,CIV,2018-10-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,44000.0,0.0,,
Cote d'Ivoire,CIV,2018-10-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,96040.0,1828.666666666667,52.5,
Cote d'Ivoire,CIV,2018-10-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1576885.0,173841.6666666667,9.1,
Cote d'Ivoire,CIV,2018-10-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,151492.0,15726.66666666667,9.6,
Cote d'Ivoire,CIV,2018-10-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,56093.0,6641.333333333333,8.4,
Cote d'Ivoire,CIV,2018-10-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,141863.0,20305.66666666667,7.0,
Cote d'Ivoire,CIV,2018-10-31,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,20.0,45.0,0.4,
Cote d'Ivoire,CIV,2018-10-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,12380.0,739.3333333333334,16.7,
Cote d'Ivoire,CIV,2018-11-30,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,9098.0,230.6666666666667,39.4,
Cote d'Ivoire,CIV,2018-11-30,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,25545.0,1886.0,13.5,
Cote d'Ivoire,CIV,2018-11-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,25091.0,1940.333333333333,12.9,
Cote d'Ivoire,CIV,2018-11-30,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,474.0,197.0,2.4,
Cote d'Ivoire,CIV,2018-11-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,103.0,193.0,0.5,
Cote d'Ivoire,CIV,2018-11-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,44000.0,0.0,,
Cote d'Ivoire,CIV,2018-11-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,94591.0,1600.333333333333,59.1,
Cote d'Ivoire,CIV,2018-11-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1324542.0,175783.3333333333,7.5,
Cote d'Ivoire,CIV,2018-11-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,214369.0,15869.33333333333,13.5,
Cote d'Ivoire,CIV,2018-11-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,48546.0,6869.666666666667,7.1,
Cote d'Ivoire,CIV,2018-11-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,129162.0,20231.33333333333,6.4,
Cote d'Ivoire,CIV,2018-11-30,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,0.0,29.66666666666667,0,
Cote d'Ivoire,CIV,2018-11-30,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,11737.0,754.3333333333334,15.6,
Cote d'Ivoire,CIV,2018-12-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,8709.0,363.3333333333333,24.0,
Cote d'Ivoire,CIV,2018-12-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,21098.0,2064.333333333333,10.2,
Cote d'Ivoire,CIV,2018-12-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,33299.0,2232.333333333333,14.9,
Cote d'Ivoire,CIV,2018-12-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,279.0,186.0,1.5,
Cote d'Ivoire,CIV,2018-12-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,14300.0,102.6666666666667,139.3,
Cote d'Ivoire,CIV,2018-12-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,44000.0,0.0,,
Cote d'Ivoire,CIV,2018-12-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,93683.0,1644.666666666667,57.0,
Cote d'Ivoire,CIV,2018-12-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1554390.0,178099.0,8.7,
Cote d'Ivoire,CIV,2018-12-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,238307.0,16155.66666666667,14.8,
Cote d'Ivoire,CIV,2018-12-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,50630.0,7084.0,7.1,
Cote d'Ivoire,CIV,2018-12-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,165319.0,20675.33333333333,8.0,
Cote d'Ivoire,CIV,2018-12-31,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,10.0,25.33333333333333,0.4,
Cote d'Ivoire,CIV,2018-12-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,11363.0,644.0,17.6,
Cote d'Ivoire,CIV,2019-01-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,8623.0,305.6666666666667,28.2,
Cote d'Ivoire,CIV,2019-01-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,19953.0,2590.333333333333,7.7,
Cote d'Ivoire,CIV,2019-01-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,31745.0,2290.0,13.9,
Cote d'Ivoire,CIV,2019-01-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,314.0,131.6666666666667,2.4,
Cote d'Ivoire,CIV,2019-01-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,14172.0,149.3333333333333,94.9,
Cote d'Ivoire,CIV,2019-01-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,44000.0,0.0,,
Cote d'Ivoire,CIV,2019-01-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,91661.0,1705.0,53.8,
Cote d'Ivoire,CIV,2019-01-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1323092.0,185468.6666666667,7.1,
Cote d'Ivoire,CIV,2019-01-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,221491.0,17400.33333333333,12.7,
Cote d'Ivoire,CIV,2019-01-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,46114.0,6795.666666666667,6.8,
Cote d'Ivoire,CIV,2019-01-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,181671.0,21737.66666666667,8.4,
Cote d'Ivoire,CIV,2019-01-31,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,706.0,25.33333333333333,27.9,
Cote d'Ivoire,CIV,2019-01-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,10919.0,739.0,14.8,
Cote d'Ivoire,CIV,2019-02-28,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,8313.0,344.0,24.2,
Cote d'Ivoire,CIV,2019-02-28,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,71915.0,3300.666666666667,21.8,
Cote d'Ivoire,CIV,2019-02-28,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,29517.0,2370.666666666667,12.5,
Cote d'Ivoire,CIV,2019-02-28,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,1234.0,126.0,9.8,
Cote d'Ivoire,CIV,2019-02-28,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,14671.0,188.0,78.0,
Cote d'Ivoire,CIV,2019-02-28,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,43965.0,12.33333333333333,3564.7,
Cote d'Ivoire,CIV,2019-02-28,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,90144.0,1614.0,55.9,
Cote d'Ivoire,CIV,2019-02-28,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,0.0,0.0,0,
Cote d'Ivoire,CIV,2019-02-28,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1283080.0,183148.0,7.0,
Cote d'Ivoire,CIV,2019-02-28,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,206809.0,17115.0,12.1,
Cote d'Ivoire,CIV,2019-02-28,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,38326.0,6881.0,5.6,
Cote d'Ivoire,CIV,2019-02-28,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,160647.0,21221.0,7.6,
Cote d'Ivoire,CIV,2019-02-28,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,696.0,10.0,69.6,
Cote d'Ivoire,CIV,2019-02-28,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,10072.0,857.3333333333334,11.7,
Cote d'Ivoire,CIV,2019-03-31,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,8060.0,257.3333333333333,31.3,Overstock without risk of expiry. Product expiry in February 2022.
Cote d'Ivoire,CIV,2019-03-31,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,68373.0,4039.666666666667,16.9,"GHSC-PSM shipment (Qty 28,000) is expected in June 2019. The expiry date is October 2020 for 51,829 boxes."
Cote d'Ivoire,CIV,2019-03-31,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,27408.0,2355.666666666667,11.6,"Overstock without risk of expiry. The expiry dates are September 2020 for 1,334 boxes, October 2020 for 7,188 boxes and Jully 2021 for 11,000 boxes."
Cote d'Ivoire,CIV,2019-03-31,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,2107.0,93.33333333333333,22.6,Overstock without risk of expiry. The expiry dates are April 2021 for 747 boxes and May 2021 for 960 boxes.
Cote d'Ivoire,CIV,2019-03-31,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,14630.0,203.3333333333333,72.0,"Overstock without risk of expiry. Government shipment (Qty 14,200) was received on 12/19/2018 and has an expiry date of May 31, 2020. The distribution of this product was scheduled from April 2019 for the new TLD inclusions to reduce overstocking."
Cote d'Ivoire,CIV,2019-03-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,43725.0,59.0,741.1,"44,000 boxes from GHSC-PSM were received on 09/17/2018. The product expiry dates are 01/02/2020. TLD transition starts in June 2019. The distribution of this product was scheduled from January 2019. We are waiting for the effective start of the use of this product from April 2019. There are 823 boxes at the reference center. The next GHSC-PSM shipments of TLD are for May 2019 (Qty 80,190 and 47,430),  July 2019 (Qty 55,620), and December 2019 (Qty 56,790)."
Cote d'Ivoire,CIV,2019-03-31,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,87310.0,1813.333333333333,48.1,"Overstock without risk of expiry. The expiry dates are April 2020 for 5,531 boxes, October 2020 for 5,165 boxes and March 2021 for 67,777 boxes. No new orders are expected. The strategy to draw down on product was discussed by the Monthly Inventory Monitoring Committee. It has been recommended that the program to sensitize the site actors to use the dissociated forms of ABC 300 + 3TC150 + EFV600 to mitigate risk of expiry and the overstock."
Cote d'Ivoire,CIV,2019-03-31,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,16385.0,0.0,,"The distribution of this new product was scheduled from April 2019 for pregnant women. The NPSP has received 16835 boxes of TLE400 30 Global Fund tabs on March 06, 2019. 18620 boxes of TLE400 30 tabs are planned by Gov CI for May 30, 2019."
Cote d'Ivoire,CIV,2019-03-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1196287.0,189196.0,6.3,"GHSC-PSM shipments (Qty 258,300 and 250,000) were delivered on 4/1/2019. This product is intended for first-line regimen before TLD transition."
Cote d'Ivoire,CIV,2019-03-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,191083.0,17632.66666666667,10.8,"Overstock without risk of expiry. The expiry dates are March 2020 for 19,144 boxes, May 2020 for 23,180 boxes and June 2020 for 2021 for 97,237 boxes."
Cote d'Ivoire,CIV,2019-03-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,32584.0,6881.666666666667,4.7,"Government shipment (Qty 136,000) is expected on 4/30/2019. GHSC-PSM shipment (Qty 32,300) is expected in November 2019."
Cote d'Ivoire,CIV,2019-03-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,138507.0,22324.66666666667,6.2,"GHSC-PSM shipments (Qty 100,000) is planned for April 2019. The agreed delivery date has not been set yet."
Cote d'Ivoire,CIV,2019-03-31,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,656.0,10.0,65.6,"Overstock without risk of expiry. The expiry dates are December 2020 for 468 boxes. Government shipment (Qty 1,000) is expected on 4/30/2019."
Cote d'Ivoire,CIV,2019-03-31,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,9502.0,844.3333333333334,11.3,"No orders expected. The expiry dates are June 2021 for 5,978 boxes."
Cote d'Ivoire,CIV,2019-04-30,ABC 300 MG 60 TABS,"Abacavir 300 mg, Tablet, 60 Tabs",Adult ARV,7791.0,274.0,28.4,Overstock without risk of expiry. Product expiry in February 2022. An allocation of this product was made in May 2019 to the sites by the program with instructions. We hope to reduce the overstock in the months to come. 
Cote d'Ivoire,CIV,2019-04-30,ABC/3TC 600/300 MG 30 TABS,"Abacavir/Lamivudine 600/300 mg Tablet, 30 Tabs",Adult ARV,63509.0,4202.0,15.1,"GHSC-PSM shipment (Qty 28,000) is expected in September 2019. The expiry date is October 2020 for 51,829 boxes."
Cote d'Ivoire,CIV,2019-04-30,ATV/R 300/100 MG 30 TABS,"Atazanavir/ritonavir 300/100 mg Tablet, 30 Tabs",Adult ARV,24532.0,2425.333333333333,10.1,"Overstock without risk of expiry. Expiry dates are September 2020, October 2020 and July 2021. "
Cote d'Ivoire,CIV,2019-04-30,DRV 600 MG 60 TABS,"Darunavir 600 mg Tablet, 60 Tabs",Adult ARV,1995.0,113.0,17.7,"Overstock without risk of expiry. The expiry dates are April 2021 and May 2021. Government shipment (Qty 2,070) is expected on 7/31/2019. "
Cote d'Ivoire,CIV,2019-04-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,27601.0,141.0,195.8,"TLD transition starts in June 2019. GHSC-PSM shipment (Qty 80,190; approx. 5.8 MOS) was delivered on 5/10/2019 and entered into stock on 5/15/2019. GHSC-PSM shipments of TLD are for May 2019 (Qty 47,430),  July 2019 (Qty 55,620), and December 2019 (Qty 56,790), although all of these shipments have estimated delivery dates for end May 2019.  40,520 TLD boxes are available at the peripheral level. "
Cote d'Ivoire,CIV,2019-04-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,12367.0,260.0,47.6,"Overstock without risk of expiry. Government shipment (Qty 14,200) was received on 12/19/2018 and has an expiry date of May 31, 2020. An allocation of product was made in May 2019 to reduce overstocking. There are 2,752 single-dose boxes of DTG 50 mg available at the peripheral level. "
Cote d'Ivoire,CIV,2019-04-30,EFV 600 MG 30 TABS,"Efavirenz 600 mg Tablet, 30 Tabs",Adult ARV,85007.0,1876.0,45.3,"Overstock without risk of expiry. The expiry dates are April 2020 for 5,531 boxes, October 2020 for 5,165 boxes and March 2021 for 67,777 boxes (as of 3/31). No new orders are expected. The strategy to draw down on product was discussed by the Monthly Inventory Monitoring Committee. It has been recommended that the program to sensitize the site actors to use the dissociated forms of ABC 300 + 3TC150 + EFV600 to mitigate risk of expiry and the overstock. The Monitoring Committee recommended to the NPSP to offer 50,000 boxes to ACAME's central purchasing offices to reduce overstocking. "
Cote d'Ivoire,CIV,2019-04-30,EFV/3TC/TDF 400/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 400/300/300 mg Tablet, 30 Tabs",Adult ARV,13475.0,0.0,,A plan for allocating this product to peripheral sites is running. This is a newly introduced product which is targeted for pregnant women. 
Cote d'Ivoire,CIV,2019-04-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,1523867.0,191914.3333333333,7.9,"GHSC-PSM shipments (Qty 258,300 and 250,000) were delivered on 4/1/2019. This product is intended for first-line regimen before TLD transition. Government shipment (Qty 128,395) was delivered on 4/11/2019, but is not included in SOH. "
Cote d'Ivoire,CIV,2019-04-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,198434.0,17831.33333333333,11.1,"GF shipment (Qty 34,334) are expected on 9/30/2019. "
Cote d'Ivoire,CIV,2019-04-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,24695.0,7114.333333333333,3.5,"Government shipment (Qty 136,000) is expected in May 2019, but actual delivery date is uncertain due to supplier constraint. GHSC-PSM shipment (Qty 32,300) is scheduled for November 2019 and is in the process of being expedited. Risk of stock out at the national level in 5 months. The monitoring committee recommended to bring GHSC-PSM shipment (Qty 32,000) scheduled for November to end of July 2019. "
Cote d'Ivoire,CIV,2019-04-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,113674.0,22426.0,5.1,"GF shipment (Qty 56,160) is expected in June 2019. GHSC-PSM shipments (Qty 50,000, 10,000, 25,008 and 14,992) are planned for Feburary and May 2020. "
Cote d'Ivoire,CIV,2019-04-30,RAL 400 MG 60 TABS,"Raltegravir 400 mg Tablet, 60 Tabs",Adult ARV,551.0,45.0,12.2,Overstock without risk of expiry. Stock monitoring was recommended by the monitoring committee. 
Cote d'Ivoire,CIV,2019-04-30,TDF 300 MG 30 TABS,"Tenofovir DF 300 mg Tablet, 30 Tabs",Adult ARV,8889.0,707.3333333333334,12.6,"No orders expected. The expiry dates are June 2021 for 5,978 boxes. An allocation of this product was distributed to sites in May 2019. "
DRC,DRC,2018-08-31,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,362235.0,68867.0,5.3,
DRC,DRC,2018-08-31,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,37759.0,1734.0,21.8,
DRC,DRC,2018-08-31,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,11825.0,899.0,13.2,
DRC,DRC,2018-08-31,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,39188.0,2633.0,14.9,
DRC,DRC,2018-08-31,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,133731.0,4654.0,28.7,
DRC,DRC,2018-09-30,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,0.0,0.0,0,
DRC,DRC,2018-09-30,DTG 50 MG 30 TABS,"Dolutegravir 50 mg Tablet, 30 Tabs",Adult ARV,0.0,0.0,0,
DRC,DRC,2018-09-30,EFV/3TC/TDF 600/300/300 MG 30 TABS,"Efavirenz/Lamivudine/Tenofovir DF 600/300/300 mg Tablet, 30 Tabs",Adult ARV,140835.0,60520.0,2.3,
DRC,DRC,2018-09-30,3TC/TDF 300/300 MG 30 TABS,"Lamivudine/Tenofovir DF 300/300 mg Tablet, 30 Tabs",Adult ARV,8066.0,1699.0,4.7,
DRC,DRC,2018-09-30,3TC/AZT 150/300 MG 60 TABS,"Lamivudine/Zidovudine 150/300 mg Tablet, 60 Tabs",Adult ARV,3069.0,649.0,4.7,
DRC,DRC,2018-09-30,LPV/R 200/50 MG 120 TABS,"Lopinavir/ritonavir 200/50 mg Tablet, 120 Tabs",Adult ARV,25719.0,2614.666666666667,9.8,
DRC,DRC,2018-09-30,NVP/3TC/AZT 200/150/300 MG 60 TABS,"Nevirapine/Lamivudine/Zidovudine 200/150/300 mg Tablet, 60 Tabs",Adult ARV,125429.0,4948.333333333333,25.3,
DRC,DRC,2018-10-31,DTG/3TC/TDF 50/300/300 MG 30 TABS,"Dolutegravir/Lamivudine/Tenofovir DF 50/300/300 mg Tablet, 30 Tabs",Adult ARV,0.0,0.0,0,
