Country,Short_Country,Date,Short_Product,Product,Type,SOH,AMI,MOS,Note
Cote d'Ivoire,CIV,2019-02-28,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,2365.0,360.0,6.6,
Cote d'Ivoire,CIV,2019-02-28,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,4719.0,724.0,6.5,
Cote d'Ivoire,CIV,2019-02-28,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,167770.0,17349.33333333333,9.7,
Cote d'Ivoire,CIV,2019-02-28,RTV 100 MG 60 TABS,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,3846.0,237.0,16.2,
Cote d'Ivoire,CIV,2019-02-28,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,3413.0,61.33333333333334,55.6,
Cote d'Ivoire,CIV,2019-03-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,160092.0,13605.33333333333,11.8,"GHSC-PSM shipment (Qty 32,000) is expected in May 2019. GHSC-PSM shipment (Qty 30,000) is expected in July 2019."
Cote d'Ivoire,CIV,2019-03-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,10733.0,2963.666666666667,3.6,"Global Fund shipment (Qty 14,000) is expected in July 2019."
Cote d'Ivoire,CIV,2019-03-31,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,8750.0,215.0,40.7,"Overstock without risk of expiry. Abacavir 300 mg is being procured to boost consumption of Lamivudine 150 mg. Government shipment (Qty 2,500) was received on 12/19/2019 and has an expiry date of April 30, 2020.  The Monthly Inventory Monitoring Committee recommended the program to sensitize the site actors to use the dissociated forms of ABC 300 + 3TC150 + EFV600 to avoid expiry and mitigate overstock. The earliest expiry date for this product is March 31, 2020 with a quantity of 2,534 boxes. Other product expiry dates are April 2020 for 2,077 boxes and August 2021 for 2,500 boxes."
Cote d'Ivoire,CIV,2019-03-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4349.0,682.6666666666666,6.4,"Overstock without risk of expiry. The expiry date for this stock is April 2020. Government shipment (Qty 1,512) is planned for June 2020."
Cote d'Ivoire,CIV,2019-03-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,19151.0,901.6666666666666,21.2,"Overstock without risk of expiry. The expiry dates are January 2020 for 1,395 boxes and February 2020 for 13,828 boxes."
Cote d'Ivoire,CIV,2019-03-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,12477.0,0.0,,"The distribution of this product will be done when the risk of expiry of the LPV/r 100/25 is lifted.  GHSC-PSM shipments (Qty 3,300 and 3,900) are planned for November 2019. Qty 3,300 may arrive early in May 2019."
Cote d'Ivoire,CIV,2019-03-31,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,2019.0,367.6666666666667,5.5,"Government shipment (Qty 1,200) is planned for delivery on August 31, 2019."
Cote d'Ivoire,CIV,2019-03-31,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,14381.0,835.0,17.2,"Global Fund shipment (Qty 12,752) entered into stock on 3/5/2019. This product is supplemented by NVP 50mg Dispersible Tablet. Government shipment (Qty 3,240) is planned for June 2019."
Cote d'Ivoire,CIV,2019-03-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,151864.0,17245.33333333333,8.8,"Government shipment (Qty 480,00) is expected on 7/31/2019. The Monthly Inventory Monitoring Committee recommended that the NPSP postpone the delivery to July 2019."
Cote d'Ivoire,CIV,2019-03-31,RTV 100 MG 60 TABS,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,2369.0,140.0,16.9,"Overstock without risk of expiry. The expiry dates are June 2020 for 4,738 boxes."
Cote d'Ivoire,CIV,2019-03-31,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,3334.0,63.33333333333334,52.6,"Overstock with risk of expiry. The expiry dates are July 2020 for 985 boxes and August 2020 for 1,584 boxes. This product is used in PMTCT."
Cote d'Ivoire,CIV,2019-04-30,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,142334.0,13957.66666666667,10.2,"GHSC-PSM shipment (Qty 32,000) is expected in 5/31/2019, although the planned delivery date is September 2019. GHSC-PSM shipment (Qty 32,000) is expected in September 2019.  "
Cote d'Ivoire,CIV,2019-04-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,9854.333333333334,2848.333333333333,3.5,"Global Fund shipment (Qty 14,000) is expected in July 2019. "
Cote d'Ivoire,CIV,2019-04-30,3TC 150 MG 60 TABS,"Lamivudine 150 mg Tablet, 60 Tabs",Pediatric ARV,8741.0,176.6666666666667,49.5,"Overstock without risk of expiry. Abacavir 300 mg is being procured to boost consumption of Lamivudine 150 mg. Government shipment (Qty 2,500) was received on 12/19/2019 and has an expiry date of April 30, 2020.  The Monthly Inventory Monitoring Committee recommended the program to sensitize the site actors to use the dissociated forms of ABC 300 + 3TC150 + EFV600 to avoid expiry and mitigate overstock. The earliest expiry date for this product is March 31, 2020 with a quantity of 2,534 boxes. Other product expiry dates are April 2020 for 2,077 boxes and August 2021 for 2,500 boxes. An allocation of this product was made in May on the sites by the program with instructions."
Cote d'Ivoire,CIV,2019-04-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,3973.0,598.6666666666666,6.6,"The expiry date for this stock is April 2020. Government shipment (Qty 1,512) is planned for June 2020."
Cote d'Ivoire,CIV,2019-04-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,18085.0,928.3333333333334,19.5,"Overstock without risk of expiry. The expiry dates are January 2020 for 1,395 boxes and February 2020 for 13,828 boxes. No planned orders. "
Cote d'Ivoire,CIV,2019-04-30,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,1562.0,373.6666666666667,4.2,"Government shipment (Qty 1,200) is planned for delivery on August 31, 2019. "
Cote d'Ivoire,CIV,2019-04-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,12477.0,0.0,,"An allocation of this product was made to sites in May 2019 with instructions on use. GHSC-PSM shipment (Qty 3,300 and 3,900) are expected in May and June 2019. "
Cote d'Ivoire,CIV,2019-04-30,NVP 10MG/ML SUSP W/ SYRNG 100 ML,"Nevirapine 10 mg/mL Suspension w/ Syringe, 100 mL bottle",Pediatric ARV,12733.0,901.6666666666666,14.1,"This product is supplemented by NVP 50mg Dispersible Tablet. Government shipment (Qty 3,240) is planned for June 2019. "
Cote d'Ivoire,CIV,2019-04-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,139562.0,14457.66666666667,9.7,"The Monthly Inventory Monitoring Committee requested the cancellation of Government shipment (Qty 480,000) as this product is no longer included in the country's guidelines. "
Cote d'Ivoire,CIV,2019-04-30,RTV 100 MG 60 TABS,"Ritonavir 100 mg Film-Coated Tablet, 60 Tabs",Pediatric ARV,3273.0,202.3333333333333,16.2,Overstock without risk of expiry. Stock monitoring was recommended by the monitoring committee. 
Cote d'Ivoire,CIV,2019-04-30,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,3199.0,62.66666666666666,51.0,Overstock with risk of expiry. This product is used in PMTCT. Stock monitoring was recommended by the monitoring committee. 
DRC,DRC,2018-08-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4715.0,2911.0,1.6,
DRC,DRC,2018-08-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,1315.0,2354.0,0.6,
DRC,DRC,2018-08-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,512.0,447.0,1.1,
DRC,DRC,2018-08-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,479.0,269.0,1.8,
DRC,DRC,2018-08-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,3524.0,735.0,4.8,
DRC,DRC,2018-08-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,0.0,763.0,0,
DRC,DRC,2018-09-30,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,3161.0,2823.333333333333,1.1,
DRC,DRC,2018-09-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,1927.0,1721.666666666667,1.1,
DRC,DRC,2018-09-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,0.0,146.0,0,
DRC,DRC,2018-09-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,340.0,269.0,1.3,
DRC,DRC,2018-09-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,2511.0,797.0,3.2,
DRC,DRC,2018-09-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,976.0,387.3333333333333,2.5,
DRC,DRC,2018-10-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,16425.0,3198.0,5.1,
DRC,DRC,2018-10-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,2016.0,2551.333333333333,0.8,
DRC,DRC,2018-10-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,0.0,690.6666666666666,0,
DRC,DRC,2018-10-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,2940.0,690.6666666666666,4.3,
DRC,DRC,2018-10-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,5231.0,935.0,5.6,
DRC,DRC,2018-10-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,700.0,322.3333333333333,2.2,
DRC,DRC,2018-11-30,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,19919.0,4145.0,4.8,
DRC,DRC,2018-11-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,8751.0,3897.0,2.2,
DRC,DRC,2018-11-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,3211.0,1048.0,3.1,
DRC,DRC,2018-11-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,3597.0,823.0,4.4,
DRC,DRC,2018-11-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,6094.0,1423.0,4.3,
DRC,DRC,2018-11-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5630.0,1014.0,5.6,
DRC,DRC,2018-12-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5270.0,4823.0,1.1,
DRC,DRC,2018-12-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,2148.0,3389.0,0.6,
DRC,DRC,2018-12-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,6853.0,1481.0,4.6,
DRC,DRC,2018-12-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,1331.0,1048.0,1.3,
DRC,DRC,2018-12-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,1648.0,1623.0,1.0,
DRC,DRC,2018-12-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4446.0,1514.0,2.9,
DRC,DRC,2019-01-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4877.0,4835.0,1.0,
DRC,DRC,2019-01-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,4271.0,3101.0,1.4,
DRC,DRC,2019-01-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,7250.0,1075.0,6.7,
DRC,DRC,2019-01-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,1834.0,775.0,2.4,
DRC,DRC,2019-01-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,2162.0,1623.0,1.3,
DRC,DRC,2019-01-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4354.0,1500.0,2.9,
DRC,DRC,2019-02-28,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4919.0,4404.0,1.1,
DRC,DRC,2019-02-28,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,4289.0,4369.0,1.0,
DRC,DRC,2019-02-28,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,3154.0,796.0,4.0,
DRC,DRC,2019-02-28,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,1852.0,796.0,2.3,
DRC,DRC,2019-02-28,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,4635.0,2413.0,1.9,
DRC,DRC,2019-02-28,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,4335.0,851.0,5.1,
DRC,DRC,2019-02-28,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,4354.0,1054.0,4.1,
DRC,DRC,2019-02-28,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,0.0,0.0,0,
DRC,DRC,2019-03-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,3144.0,4328.333333333333,0.7,"GHSC-PSM shipments (Qty 2,235 and 7,000) were delivered on 4/19/2019 and 4/15/2019. There is 2 MOS available at facility level."
DRC,DRC,2019-03-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,0.0,2808.0,0,"The understock is due to misuse of the product in adults with kidney impairment. There are 2 MOS available at the facility level.  The next GHSC-PSM shipment are expected in April 2019 (Qty 8,000 and 12,000), May 2019 (Qty 8,000), and June 2019 (Qty 4,000)."
DRC,DRC,2019-03-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,2823.0,698.6666666666666,4.0,"Product is phasing out. GHSC-PSM shipment (Qty 500, 2,000 and 3,000) were delivered on 4/19/2019, 4/15/2019, and 4/18/2019. GHSC-PSM shipment (Qty 2,000) is expected in May 2019 and has an ADD of 10/23/2019. ABC/3TC 120/60mg is an alternative regimen to ABC/3TC 60/30mg."
DRC,DRC,2019-03-31,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,1328.0,1478.0,0.9,"The next GHSC-PSM shipments (Qty 2,000 and 4,000) are expected in August and September 2019. There are 2 MOS available at the facility level."
DRC,DRC,2019-03-31,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,4281.0,1704.333333333333,2.5,"GHSC-PSM shipments (Qty 8,000, 2,000, 3,000) were delivered on 4/18/2019 and 4/15/2019. The next shipments are expected in August 2019 (Qty 2,044 and 7,000)."
DRC,DRC,2019-03-31,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,1602.0,680.3333333333334,2.4,"The next GHSC-PSM shipments (Qty 750, 2,500 and 1,500) are expected in May 2019. The understock is product misuse. The product is for prophylaxis only and intended to exposed infants born from HIV+ mothers. There are 2 MOS available at facility level."
DRC,DRC,2019-03-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5639.0,1050.333333333333,5.4,"Product is being phased out. GHSC-PSM shipments (Qty 2,500, 4,000, 2,000, 5,000 and 5,000) were delivered on 4/15/2019, 4/18/2019 , 3/29/2019, 4/18/2019 and 4/15/2019.  GHSC-PSM shipment (Qty 5,000) is planned for May 2019. GHSC-PSM shipment (Qty 1,000) is planned for June 2019."
DRC,DRC,2019-03-31,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,2393.0,266.6666666666667,9.0,"GHSC-PSM shipment (Qty 6,000) is planned for August 2019. GHSC-PSM shipment (Qty 18,000) is planned for April 2019. The new national protocol which came out in March 2019 recommends single therapy (NVP 50mg) for exposed infants. The country will no longer procure AZT suspension due to this change."
DRC,DRC,2019-04-30,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,123.0,4535.666666666667,0.0,"GHSC-PSM shipments (Qty 2,235 and 7,000) were delivered on 4/19/2019 and 4/15/2019. Shipments are in transit to warehouses. GHSC-PSM shipments (Qty 8,000 and 765)  are planned for June 2019. GHSC-PSM shipment (Qty 5,000) are planned for December 2019. There is 2 MOS available at facility level. "
DRC,DRC,2019-04-30,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,12269.0,2538.6666666666665,4.8,"The understock is due to misuse of the product in adults with kidney impairment. GHSC-PSM shipment (Qty 8,000, 4,000 and 12,000) were delivered on 4/15/2019, 4/19/2019, and 4/18/2019. The next GHSC-PSM shipments are planned for October 2019 (Qty 8,000).  The plan is to internally reallocate stock where there are shortages. "
DRC,DRC,2019-04-30,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,2823.0,755.3333333333334,3.7,"Product is phasing out. GHSC-PSM shipment (Qty 2,000) was delivered on 5/9/2019. ABC/3TC 120/60mg is an alternative regimen to ABC/3TC 60/30mg. "
DRC,DRC,2019-04-30,LPV/R 100/25 MG 60 TABS,"Lopinavir/ritonavir 100/25 mg Tablet, 60 Tabs",Pediatric ARV,2823.0,1242.6666666666667,2.3,"GHSC-PSM shipment (Qty 4,000) is planned for January 2020, but is expected in May 2019. The next GHSC-PSM shipment (Qty 4,000) is expected in December 2019. There are 2 MOS available at the facility level. "
DRC,DRC,2019-04-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,4181.0,1508.6666666666667,2.8,"GHSC-PSM shipments (Qty 8,000, 2,000, 3,000) were delivered on 4/18/2019 and 4/15/2019. These shipments are not included in SOH at 4/30/2019. The next shipments are expected in July/August 2019 (Qty 2,044 and 7,000). There are 2 MOS available at facility level. "
DRC,DRC,2019-04-30,NVP 50 MG DISPERSIBLE 30 TABS,"Nevirapine 50 mg Dispersible Tablet, 30 Tabs",Pediatric ARV,1795.0,727.0,2.5,"GHSC-PSM shipment (Qty 1,500) arrived on 4/23/2019. The next GHSC-PSM shipments (Qty 750 and 2,500) are expected in May 2019 and hae arrived at port of discharge. The understock is product misuse. The product is for prophylaxis only and intended to exposed infants born from HIV+ mothers. There is 1 MOS available at facility level. "
DRC,DRC,2019-04-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,5639.0,1040.3333333333333,5.4,"Product is being phased out. GHSC-PSM shipments (Qty 2,500, 4,000, 2,000, 5,000 and 5,000) were delivered on 4/15/2019, 4/18/2019 , 3/29/2019, 4/18/2019 and 4/15/2019.  GHSC-PSM shipment (Qty 5,000) is planned for May 2019. GHSC-PSM shipment (Qty 1,000) is planned for June 2019."
DRC,DRC,2019-04-30,AZT 10 MG/ML SOLN W/ SYR 240 ML,"Zidovudine 10 mg/mL Solution w/ Syringe, 240 mL",Pediatric ARV,20000.0,266.6666666666667,75.0,"GHSC-PSM shipment (Qty 6,000) is planned for August 2019. GHSC-PSM shipment (Qty 18,000) is planned for April 2019 and has arrived at port and will be delivered soon. The new national protocol which came out in March 2019 recommends single therapy (NVP 50mg) for exposed infants. The country will no longer procure AZT suspension due to this change. "
eSwatini,SWZ,2019-05-31,ABC/3TC 60/30 MG DISPERSIBLE 60 TABS,"Abacavir/Lamivudine 60/30 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,54918.0,4866.5,11.3,Going forward the ABC/3TC 120/60mg will be used in order to reduce the pill burden.
eSwatini,SWZ,2019-05-31,EFV 200 MG 90 CAPS,"Efavirenz 200 mg, Capsules, 90 Caps",Pediatric ARV,1402.0,2236.5,0.6,"9,500 units were received but had not been captured on the system. There are 6,713 units that are on order with unknown delivery date."
eSwatini,SWZ,2019-05-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,46709.0,2994.0,15.6,
eSwatini,SWZ,2019-05-31,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,20565.0,1043.5,19.7,
eSwatini,SWZ,2019-05-31,NVP 10MG/ML SUSP 100 ML,"Nevirapine 10 mg/mL Suspension, 100 mL bottle",Pediatric ARV,22299.0,3235.5,6.9,
eSwatini,SWZ,2019-05-31,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,33827.0,2277.5,14.9,
eSwatini,SWZ,2019-05-31,AZT 10 MG/ML SOLN NO SYR 100 ML,"Zidovudine 10 mg/mL Solution, 100 mL bottle",Pediatric ARV,5909.0,1989.5,3.0,"A shipment of 19,137 of 240ml is expected in May. "
Ethiopia,ETH,2019-04-30,ABC/3TC 60/30 MG 60 TABS,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,8295.0,3686.0,2.3,
Ethiopia,ETH,2019-04-30,LPV/R 40/10 MG PELLETS IN CAPS 120,"Lopinavir/ritonavir 40/10 mg, Pellets in Capsules, 120 Caps ",Pediatric ARV,953.0,361.0,2.6,
Ethiopia,ETH,2019-04-30,LPV/R 80/20 MG/ML OS 5 X 60 ML,"Lopinavir/ritonavir 80/20 mg/mL Solution, 60 mL bottle",Pediatric ARV,728.0,269.0,2.7,
Ethiopia,ETH,2019-04-30,NVP/3TC/AZT 50/30/60 MG DISPERSIBLE 60 TABS,"Nevirapine/Lamivudine/Zidovudine 50/30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,176337.0,22427.0,7.9,
Ghana,GHA,2018-05-31,ABC/3TC 60/30 MG 60 TABS,"Abacavir/Lamivudine 60/30 mg Tablet, 60 Tabs",Pediatric ARV,10755.0,1482.0,7.3,
Ghana,GHA,2018-05-31,EFV 200 MG SCORED 90 TABS,"Efavirenz 200 mg Scored Tablet, 90 Tabs",Pediatric ARV,12045.0,1261.0,9.6,
Ghana,GHA,2018-05-31,3TC/AZT 30/60 MG DISPERSIBLE 60 TABS,"Lamivudine/Zidovudine 30/60 mg Dispersible Tablet, 60 Tabs",Pediatric ARV,15519.0,2357.0,6.6,
